Rooms,Bathrooms,Floor Level,Year Built,View,Payment Method,Location,Amenities,Price_Numeric,Calculated_Price_Per_Meter,finishing_type,Type,price after 10 years
4.0,3 bathroom,1.0,2025.0,Inner,Cash,Madinaty B10,B(Compound),10000000.0,50000.0,superlux,Own,
3.0,1 bathroom,1.0,2015.0,Outer,Cash,الحي الاسباني,C(BASICS),1900000.0,21111.11,superlux,Own,
3.0,3 bathroom,1.0,2018.0,Inner,Cash,Group 112,C(BASICS),7250000.0,43939.39,superlux,Own,
3.0,2 bathroom,3.0,2023.0,Outer,Cash,Al,C(BASICS),6000000.0,33333.33,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Outer,Cash,Al Banafseg Villas,C(BASICS),7700000.0,40526.32,superlux,Own,
3.0,3 bathroom,1.0,2024.0,Inner,Cash,شارع 100,C(BASICS),6750000.0,38352.27,superlux,Own,
3.0,2 bathroom,1.0,2019.0,Outer,Cash,شارع الحي الثالث,C(BASICS),3400000.0,18888.89,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,دار مصر القرنفل,C(BASICS),4000000.0,30769.23,superlux,Own,
3.0,3 bathroom,3.0,2018.0,Inner,Cash,Madinaty,B(Compound),12500000.0,51020.41,superlux,Own,
3.0,3 bathroom,2.0,2020.0,Outer,Cash or Installments,شارع البطل أحمد,C(BASICS),9500000.0,38000.0,without,Own,
3.0,2 bathroom,2.0,2025.0,Inner,Cash,El Bostan St.,C(BASICS),5000000.0,33333.33,superlux,Own,
3.0,3 bathroom,5.0,2025.0,Outer,Cash,Corniche El Nile,B(Compound),20000000.0,76923.08,semi,Own,
2.0,2 bathroom,2.0,2024.0,Inner,Cash,كمبوند بيفرلي هيلز,B(Compound),9500000.0,77868.85,superlux,Own,
3.0,2 bathroom,2.0,2024.0,Outer,Cash,كمبوند ذا أدريس,B(Compound),8500000.0,63432.84,superlux,Own,
3.0,3 bathroom,5.0,2020.0,Outer,Cash or Installments,شارع البطل أحمد,C(BASICS),9310000.0,38000.0,without,Own,
2.0,2 bathroom,2.0,2025.0,Outer,Cash or Installments,El Ashrafia Compound,B(Compound),4800000.0,33566.43,semi,Own,
4.0,4 bathroom,3.0,2016.0,Inner,Cash,مدينتي مدخل 1,B(Compound),12500000.0,51020.41,superlux,Own,
3.0,4 bathroom,3.0,2015.0,Inner,Cash,Wide Garden City,B(Compound),12500000.0,51020.41,superlux,Own,
3.0,3 bathroom,6.0,2018.0,Inner,Cash,Madinaty,B(Compound),7700000.0,45294.12,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Outer,Cash,Six North Compound,B(Compound),3300000.0,21290.32,semi,Own,
3.0,3 bathroom,2.0,2024.0,Inner,Cash,Sarai,B(Compound),7000000.0,41176.47,superlux,Own,
2.0,2 bathroom,1.0,2025.0,Inner,Cash,Sarai,B(Compound),4300000.0,34677.42,superlux,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Installments,Capital Gardens Compound,B(Compound),12377000.0,81427.63,without,Own,
4.0,4 bathroom,2.0,2023.0,Inner,Cash,كمبوند بيفرلي هيلز,B(Compound),9500000.0,41125.54,superlux,Own,
3.0,3 bathroom,5.0,2025.0,Outer,Cash,L'Avenir Compound,B(Compound),6300000.0,28251.12,semi,Own,
3.0,2 bathroom,1.0,2020.0,Outer,Cash,المنطقه الثالثه السياحيه,C(BASICS),6000000.0,24489.8,semi,Own,
3.0,3 bathroom,1.0,2026.0,Outer,Installments,الحي الخامس,C(BASICS),5160875.0,25175.0,semi,Own,
3.0,2 bathroom,2.0,2025.0,Outer,Cash or Installments,حي الزهور، الإسماعيلية,C(BASICS),3500000.0,23333.33,semi,Own,
3.0,1 bathroom,13.0,2027.0,Outer,Cash or Installments,Muruj,B(Compound),9128000.0,56000.0,superlux,Investment,21288000.0
3.0,1 bathroom,12.0,2027.0,Inner,Cash or Installments,Muruj,B(Compound),11450000.0,50000.0,superlux,Investment,27727000.0
2.0,2 bathroom,5.0,2026.0,Outer,Installments,Verona Compound,B(Compound),2491000.0,23500.0,semi,Own,
3.0,3 bathroom,2.0,2025.0,Inner,Cash,Address Home Compound,B(Compound),3925000.0,25000.0,without,Own,
3.0,3 bathroom,2.0,2019.0,Outer,Cash,One Of The,C(BASICS),10000000.0,50000.0,semi,Own,
4.0,3 bathroom,3.0,2028.0,Inner,Cash or Installments,Zat Compound,B(Compound),6657140.0,36180.11,without,Investment,14678000.0
3.0,3 bathroom,1.0,2025.0,Inner,Cash,شارع محمد صبري,C(BASICS),5800000.0,33142.86,superlux,Own,
2.0,2 bathroom,2.0,2027.0,Outer,Cash or Installments,الشيخ زايد بالتقسيط,B(Compound),12205000.0,74877.3,superlux,Investment,28520000.0
3.0,1 bathroom,13.0,2015.0,Outer,Cash,Port Said Street,C(BASICS),3900000.0,35454.55,superlux,Own,
3.0,3 bathroom,3.0,2028.0,Inner,Cash or Installments,كمبوند جازال,B(Compound),13167124.0,83336.23,semi,Investment,30587000.0
3.0,2 bathroom,5.0,2025.0,Inner,Cash,Madinaty,B(Compound),7200000.0,50349.65,superlux,Own,
3.0,3 bathroom,3.0,2027.0,Outer,Cash or Installments,The Golden Square,C(BASICS),3075000.0,25000.0,without,Investment,4712000.0
3.0,3 bathroom,3.0,2025.0,Outer,Installments,شمال بيت الوطن,C(BASICS),4433000.0,26704.82,semi,Own,
2.0,2 bathroom,2.0,2025.0,Inner,Cash,كمبوند ايفوار,B(Compound),10200000.0,69387.76,semi,Own,
2.0,1 bathroom,1.0,2029.0,Inner,Cash or Installments,كمبوند جي ويست,B(Compound),4898360.0,39502.9,semi,Investment,11481000.0
2.0,2 bathroom,2.0,2025.0,Inner,Cash,ماونتن فيو بارك,B(Compound),4900000.0,40833.33,semi,Own,
3.0,2 bathroom,4.0,2022.0,Outer,Cash,الحي الثالث –,C(BASICS),4000000.0,20000.0,superlux,Own,
2.0,2 bathroom,1.0,2010.0,Outer,Cash,El Gaish Rd,C(BASICS),3400000.0,29565.22,superlux,Own,
3.0,1 bathroom,1.0,2015.0,Outer,Cash,Abou Quer St,C(BASICS),3600000.0,30000.0,superlux,Own,
2.0,1 bathroom,3.0,2000.0,Outer,Cash,Kornesh El,C(BASICS),3650000.0,31739.13,superlux,Own,
2.0,1 bathroom,3.0,2010.0,Outer,Cash,Al Hedaya St,C(BASICS),2200000.0,33846.15,superlux,Own,
3.0,3 bathroom,2.0,2026.0,Outer,Cash or Installments,ليك فيو ريزيدنس,B(Compound),16500000.0,91160.22,semi,Own,
3.0,2 bathroom,2.0,2029.0,Inner,Cash or Installments,كمبوند جي ويست,B(Compound),5890000.0,43629.63,semi,Investment,13724000.0
3.0,1 bathroom,2.0,2022.0,Outer,Cash,شارع الحي الثالث,C(BASICS),2650000.0,19629.63,superlux,Own,
2.0,1 bathroom,5.0,2025.0,Outer,Cash,شارع الصحابة الكرام,C(BASICS),3600000.0,28571.43,superlux,Own,
2.0,2 bathroom,3.0,2025.0,Outer,Cash,حدائق المهندسين زايد,B(Compound),4600000.0,51111.11,superlux,Own,
3.0,2 bathroom,8.0,2025.0,Outer,Cash,Abou Dawoud El,C(BASICS),5800000.0,34117.65,superlux,Own,
2.0,1 bathroom,2.0,2000.0,Outer,Cash,Mecca El Mokarrama,C(BASICS),2000000.0,26315.79,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Outer,Cash,شارع يوسف عباس,C(BASICS),7500000.0,44642.86,superlux,Own,
2.0,1 bathroom,2.0,2003.0,Outer,Cash,شارع الدكتور حسنين,C(BASICS),2900000.0,24166.67,superlux,Own,
3.0,1 bathroom,10.0,2025.0,Outer,Cash,عمارات العبور,C(BASICS),7200000.0,36000.0,superlux,Own,
3.0,3 bathroom,1.0,2028.0,Outer,Installments,الحي الأول,C(BASICS),4880000.0,25025.64,semi,Investment,7905000.0
2.0,2 bathroom,2.0,2026.0,Outer,Cash,كمبوند ريتاج,B(Compound),5500000.0,44354.84,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Outer,Installments,الحي الأول,C(BASICS),6006000.0,26000.0,semi,Own,
2.0,2 bathroom,5.0,2025.0,Outer,Installments,Mountain View Icity,B(Compound),4945000.0,41208.33,without,Own,
2.0,2 bathroom,2.0,2023.0,Outer,Cash,الأندلس 1,C(BASICS),3100000.0,24800.0,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Inner,Cash,Rovaan City,C(BASICS),8500000.0,50295.86,semi,Own,
3.0,3 bathroom,1.0,2026.0,Outer,Installments,الحي الخامس,C(BASICS),4911500.0,23500.0,semi,Own,
2.0,2 bathroom,2.0,2025.0,Inner,Cash,كالم ريزيدنس,C(BASICS),5900000.0,45736.43,superlux,Own,
4.0,3 bathroom,2.0,2023.0,Inner,Cash,Badya Compound,B(Compound),7500000.0,38265.31,without,Own,
3.0,3 bathroom,3.0,2028.0,Inner,Cash or Installments,كمبوند فيا,B(Compound),8483682.0,50199.3,semi,Investment,19783000.0
2.0,2 bathroom,3.0,2025.0,Outer,Cash,Beverly Hills,B(Compound),6500000.0,54166.67,superlux,Own,
3.0,2 bathroom,1.0,2015.0,Outer,Cash,البنفسج فيلات,C(BASICS),9000000.0,40909.09,superlux,Own,
2.0,2 bathroom,2.0,2028.0,Inner,Cash or Installments,الثورة الخضراء,C(BASICS),5998500.0,46500.0,superlux,Investment,10507000.0
1.0,1 bathroom,1.0,2026.0,Inner,Cash or Installments,الثورة الخضراء,C(BASICS),3588000.0,52000.0,superlux,Own,
3.0,3 bathroom,1.0,2026.0,Outer,Installments,بيت الوطن التجمع,C(BASICS),4914000.0,27000.0,semi,Own,
3.0,2 bathroom,3.0,2025.0,Inner,Cash,كمبوند حدائق المهندسين,B(Compound),5300000.0,43442.62,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,شارع الجزيرة,C(BASICS),12000000.0,77419.35,superlux,Own,
2.0,2 bathroom,1.0,2025.0,Inner,Cash,The Address Compound,B(Compound),7200000.0,92307.69,superlux,Own,
2.0,2 bathroom,3.0,2000.0,Outer,Cash,In 6Th Of,C(BASICS),2700000.0,22500.0,superlux,Own,
2.0,2 bathroom,2.0,2015.0,Outer,Cash,كمبوند فيفث سكوير,B(Compound),10150000.0,70000.0,superlux,Own,
4.0,3 bathroom,4.0,2025.0,Inner,Cash,شارع أنور المفتي,B(Compound),12500000.0,41666.67,superlux,Own,
2.0,2 bathroom,4.0,2000.0,Outer,Cash,6Th Of October,C(BASICS),2500000.0,17857.14,superlux,Own,
2.0,1 bathroom,7.0,2010.0,Outer,Cash,El,C(BASICS),2700000.0,24324.32,superlux,Own,
3.0,3 bathroom,3.0,2025.0,Inner,Cash,كمبوند بالم باركس,B(Compound),14500000.0,65315.32,superlux,Own,
2.0,1 bathroom,3.0,2015.0,Outer,Cash,الاحياء,C(BASICS),2187000.0,29958.9,superlux,Own,
3.0,2 bathroom,3.0,2025.0,Inner,Cash,كمبوند فيلدج ويست,B(Compound),12200000.0,74390.24,superlux,Own,
2.0,2 bathroom,5.0,2026.0,Outer,Cash,Kattameya Gate Compound,B(Compound),2300000.0,21296.3,semi,Own,
2.0,2 bathroom,2.0,2025.0,Outer,Installments,Moon Residence,C(BASICS),11100000.0,81617.65,superlux,Own,
3.0,2 bathroom,1.0,2028.0,Outer,Cash or Installments,الثورة الخضراء,C(BASICS),7850000.0,52333.33,semi,Investment,12664000.0
4.0,4 bathroom,5.0,2026.0,Outer,Cash,Kattameya Gate Compound,B(Compound),4500000.0,21028.04,semi,Own,
2.0,1 bathroom,4.0,2025.0,Outer,Cash or Installments,Al Burouj Compound,B(Compound),9700000.0,72388.06,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,المستثمر الصغير,C(BASICS),4000000.0,25000.0,semi,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash or Installments,كمبوند جي ويست,B(Compound),4600000.0,29299.36,semi,Own,
3.0,2 bathroom,1.0,2026.0,Outer,Cash or Installments,فيلدج ويست —,B(Compound),10855000.0,65000.0,superlux,Own,
2.0,2 bathroom,2.0,2025.0,Inner,Cash,Croons,C(BASICS),9000000.0,53571.43,superlux,Own,
3.0,3 bathroom,2.0,2024.0,Outer,Cash,ماونتن فيو بارك,B(Compound),6500000.0,36111.11,without,Own,
1.0,1 bathroom,1.0,2025.0,Inner,Installments,Kayan Compound,B(Compound),3150000.0,45000.0,superlux,Own,
2.0,1 bathroom,1.0,2025.0,Inner,Installments,Kayan Compound,B(Compound),4101000.0,45566.67,semi,Own,
3.0,3 bathroom,3.0,2029.0,Inner,Cash or Installments,كمبوند جي ويست,B(Compound),7265000.0,46273.89,semi,Investment,16897000.0
2.0,1 bathroom,1.0,2026.0,Inner,Installments,الحي الأول,C(BASICS),3540000.0,28095.24,semi,Own,
2.0,1 bathroom,3.0,2010.0,Outer,Cash,شارع رقم 8,C(BASICS),680000.0,5666.67,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Outer,Installments,الحى الثامن,C(BASICS),5124000.0,30500.0,semi,Own,
3.0,3 bathroom,1.0,2027.0,Inner,Installments,Lagoon Beach Park,B(Compound),8730000.0,48500.0,semi,Investment,20461000.0
1.0,1 bathroom,1.0,2025.0,Inner,Cash or Installments,Swan Lake R/Ms,B(Compound),7250000.0,77956.99,superlux,Own,
3.0,2 bathroom,4.0,2021.0,Outer,Cash,محور جمال عبد,C(BASICS),3650000.0,15938.86,superlux,Own,
3.0,3 bathroom,3.0,2025.0,Outer,Cash,El Andalus 1,C(BASICS),4900000.0,27222.22,semi,Own,
3.0,2 bathroom,2.0,2006.0,Outer,Cash,Sidi Bishr,C(BASICS),3500000.0,23333.33,superlux,Own,
3.0,3 bathroom,2.0,2026.0,Outer,Cash,Takseam El Andlos,B(Compound),4500000.0,21951.22,semi,Own,
4.0,3 bathroom,3.0,2025.0,Inner,Cash,شارع محمد صبري,B(Compound),7800000.0,33913.04,superlux,Own,
3.0,3 bathroom,1.0,2024.0,Outer,Cash,البنفسج فيلات,C(BASICS),8250000.0,36666.67,superlux,Own,
3.0,3 bathroom,2.0,2027.0,Outer,Installments,بيت الوطن التجمع,B(Compound),3135000.0,19000.0,semi,Investment,7101000.0
3.0,3 bathroom,1.0,2020.0,Outer,Cash,شارع جعفر بن,C(BASICS),8000000.0,40000.0,superlux,Own,
2.0,1 bathroom,2.0,2028.0,Inner,Cash or Installments,كمبوند جي ويست,B(Compound),4898360.0,39502.9,semi,Investment,11482000.0
3.0,3 bathroom,1.0,2025.0,Inner,Cash,Lakeviewresidence,B(Compound),20000000.0,95238.1,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,الأندلس 1,C(BASICS),4625000.0,25000.0,superlux,Own,
3.0,1 bathroom,12.0,2013.0,Outer,Cash,شارع الليث,C(BASICS),2900000.0,20714.29,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Inner,Installments,الحي السادس,C(BASICS),3300000.0,21290.32,semi,Own,
2.0,2 bathroom,3.0,2027.0,Outer,Installments,كمبوند نيوم أكتوبراستلام,B(Compound),3108500.0,29604.76,semi,Investment,6994000.0
2.0,1 bathroom,3.0,1999.0,Outer,Cash,شارع المهندسين العسكرين,C(BASICS),2600000.0,21666.67,superlux,Own,
3.0,1 bathroom,1.0,2025.0,Outer,Installments,بيت الوطن التجمع,C(BASICS),3454000.0,22000.0,semi,Own,
3.0,3 bathroom,5.0,2025.0,Inner,Cash,Hyde Park,B(Compound),14000000.0,67632.85,superlux,Own,
4.0,3 bathroom,1.0,2026.0,Outer,Installments,شارع ابو عبيده,C(BASICS),7500000.0,34090.91,semi,Own,
3.0,3 bathroom,2.0,2028.0,Inner,Installments,Address Home 2,C(BASICS),4123000.0,31000.0,without,Investment,6619000.0
3.0,2 bathroom,5.0,2025.0,Inner,Cash,Phase 7,C(BASICS),9500000.0,52777.78,superlux,Own,
3.0,2 bathroom,2.0,2018.0,Outer,Cash,المنطقة الرابعة,C(BASICS),6400000.0,41025.64,superlux,Own,
2.0,1 bathroom,2.0,2015.0,Outer,Cash,شارع رقم 10,C(BASICS),930000.0,7750.0,superlux,Own,
2.0,1 bathroom,2.0,2014.0,Outer,Cash,شارع رقم 10,C(BASICS),790000.0,6583.33,superlux,Own,
3.0,3 bathroom,3.0,2025.0,Inner,Cash or Installments,Midtown Condo Compound,B(Compound),5077076.0,26721.45,semi,Own,
2.0,1 bathroom,4.0,2024.0,Outer,Cash or Installments,كمبوند بوسط البلد,B(Compound),1850000.0,17619.05,semi,Own,
3.0,3 bathroom,5.0,2025.0,Outer,Cash,L'Avenir,C(BASICS),6300000.0,28251.12,semi,Own,
3.0,2 bathroom,2.0,2022.0,Inner,Cash,Hadayek El Mohandiseen,C(BASICS),7500000.0,41666.67,superlux,Own,
3.0,2 bathroom,2.0,2028.0,Outer,Installments,كمبوند ذا ون,B(Compound),8179000.0,63898.44,superlux,Investment,19151000.0
2.0,2 bathroom,2.0,2025.0,Outer,Installments,W Signature –,B(Compound),14500000.0,92948.72,semi,Own,
3.0,1 bathroom,3.0,2000.0,Outer,Cash,شارع محمود عصمت,C(BASICS),3300000.0,27500.0,superlux,Own,
3.0,3 bathroom,1.0,2018.0,Inner,Cash,Madinaty B1,C(BASICS),10500000.0,56756.76,superlux,Own,
3.0,3 bathroom,3.0,2027.0,Outer,Cash or Installments,Address Home Compound,B(Compound),4340000.0,31000.0,without,Investment,9328000.0
3.0,1 bathroom,4.0,2024.0,Outer,Cash or Installments,Sudan St,B(Compound),2650000.0,21721.31,semi,Own,
3.0,3 bathroom,3.0,2024.0,Inner,Installments,Palm Parks Compound,B(Compound),14500000.0,65315.32,superlux,Own,
3.0,3 bathroom,2.0,2022.0,Inner,Cash,Westridge,C(BASICS),17000000.0,91891.89,superlux,Own,
3.0,3 bathroom,4.0,2014.0,Outer,Cash,شارع إبن هاني,C(BASICS),12000000.0,40000.0,superlux,Own,
3.0,3 bathroom,9.0,2000.0,Outer,Cash,شارع طرابلس,C(BASICS),6500000.0,26530.61,superlux,Own,
3.0,2 bathroom,11.0,2000.0,Outer,Cash,El Khalej Buildings,C(BASICS),8500000.0,35416.67,superlux,Own,
2.0,2 bathroom,4.0,2026.0,Outer,Cash or Installments,Monte Napoleone Compound,B(Compound),6937850.0,75411.41,superlux,Own,
3.0,2 bathroom,11.0,2016.0,Outer,Cash,شارع مكرم عبيد,C(BASICS),8500000.0,28333.33,superlux,Own,
3.0,3 bathroom,2.0,2020.0,Outer,Cash,Shooting Club Area,C(BASICS),6900000.0,35384.62,semi,Own,
3.0,3 bathroom,2.0,2028.0,Outer,Cash or Installments,Address Home 2,C(BASICS),6138000.0,31000.0,semi,Investment,9991000.0
3.0,2 bathroom,4.0,2024.0,Outer,Cash or Installments,Sudan St,B(Compound),3210000.0,20062.5,semi,Own,
1.0,1 bathroom,1.0,2026.0,Outer,Installments,The Most Luxurious,C(BASICS),2752000.0,43000.0,superlux,Own,
3.0,2 bathroom,11.0,2021.0,Outer,Cash,Italian District Compound,B(Compound),4200000.0,23333.33,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Inner,Cash,Vgk,C(BASICS),16500000.0,86842.11,superlux,Own,
3.0,3 bathroom,2.0,2028.0,Outer,Cash or Installments,كمبوند ادريس هوم,B(Compound),3900000.0,24840.76,without,Investment,8310000.0
3.0,3 bathroom,2.0,2028.0,Inner,Installments,Address Home 2,C(BASICS),4495000.0,31000.0,without,Investment,7059000.0
3.0,2 bathroom,2.0,2028.0,Outer,Installments,Ashgar City Compound,B(Compound),6292000.0,46607.41,semi,Investment,14219000.0
3.0,2 bathroom,3.0,2025.0,Outer,Cash,Front Of Beverly,C(BASICS),6500000.0,37142.86,superlux,Own,
3.0,3 bathroom,3.0,2028.0,Inner,Installments,Address Home 2,C(BASICS),6336000.0,32000.0,without,Investment,10080000.0
3.0,3 bathroom,1.0,2025.0,Inner,Cash,Madinaty,C(BASICS),10500000.0,60000.0,superlux,Own,
3.0,1 bathroom,2.0,2024.0,Outer,Cash,Sakan Masr,C(BASICS),3200000.0,25600.0,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Outer,Cash,El Bostan St.,C(BASICS),4800000.0,24000.0,superlux,Own,
3.0,3 bathroom,2.0,2028.0,Outer,Cash or Installments,كمبوند ادريس هوم,B(Compound),4640000.0,32000.0,semi,Investment,10467000.0
3.0,2 bathroom,3.0,2025.0,Outer,Installments,Ashgar City Compound,B(Compound),6127000.0,45385.19,semi,Own,
2.0,1 bathroom,3.0,2025.0,Outer,Cash or Installments,New Heliopolis,C(BASICS),3508000.0,35080.0,superlux,Own,
3.0,2 bathroom,3.0,2025.0,Outer,Cash,منطقة ز,C(BASICS),2800000.0,21538.46,superlux,Own,
4.0,2 bathroom,3.0,2035.0,Inner,Cash,Samir Shehata Street,C(BASICS),7700000.0,33478.26,superlux,Investment,13657000.0
2.0,1 bathroom,2.0,2015.0,Outer,Cash,كمبوند بيفرلي هيلز,B(Compound),6500000.0,54166.67,semi,Own,
2.0,1 bathroom,4.0,2020.0,Inner,Cash,كمبوند دجله بالمز,B(Compound),1550000.0,19375.0,superlux,Own,
2.0,1 bathroom,3.0,2026.0,Outer,Installments,Latin District,C(BASICS),8500000.0,62962.96,superlux,Own,
3.0,2 bathroom,2.0,2010.0,Outer,Cash,Street 2,C(BASICS),3000000.0,15000.0,superlux,Own,
3.0,1 bathroom,3.0,2020.0,Outer,Cash,المجاورة السابعة,C(BASICS),2400000.0,16000.0,superlux,Own,
4.0,3 bathroom,7.0,2025.0,Inner,Cash or Installments,Midtown Condo Compound,B(Compound),4551000.0,21671.43,without,Own,
3.0,3 bathroom,6.0,2012.0,Inner,Cash,مدينتي مدخل 1,C(BASICS),7700000.0,44000.0,superlux,Own,
3.0,2 bathroom,1.0,2020.0,Outer,Cash,شارع اللواء محمد,C(BASICS),5000000.0,29411.76,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,Stone Residence,C(BASICS),6500000.0,37142.86,superlux,Own,
3.0,1 bathroom,5.0,1985.0,Outer,Cash,Safeer Square,C(BASICS),5000000.0,35714.29,superlux,Own,
3.0,1 bathroom,6.0,2025.0,Outer,Cash,حى الواحة بحرى,B(Compound),3300000.0,19411.76,superlux,Own,
3.0,2 bathroom,3.0,2005.0,Inner,Cash,Hadayek El Mohandiseen,C(BASICS),6500000.0,36111.11,superlux,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Cash,المنطقه ل,C(BASICS),3150000.0,18529.41,superlux,Own,
4.0,3 bathroom,2.0,2023.0,Inner,Cash,Badya Compound,B(Compound),7500000.0,38265.31,without,Own,
4.0,4 bathroom,1.0,2025.0,Outer,Cash,El Bostan St.,B(Compound),9500000.0,43181.82,superlux,Own,
1.0,1 bathroom,3.0,2026.0,Inner,Cash or Installments,ارقي كمبوند ارمونيا,B(Compound),2321000.0,30539.47,semi,Own,
3.0,2 bathroom,1.0,2010.0,Outer,Cash,Port Said Street,C(BASICS),7400000.0,46250.0,superlux,Own,
2.0,2 bathroom,2.0,2025.0,Outer,Cash,بوليفارد ريزيدنس ميفيدا,C(BASICS),19000000.0,135714.29,superlux,Own,
3.0,3 bathroom,5.0,2025.0,Outer,Cash,Hyde Park,B(Compound),14000000.0,67632.85,superlux,Own,
3.0,3 bathroom,1.0,2023.0,Inner,Cash,October Plaza Compound,B(Compound),11200000.0,50000.0,semi,Own,
3.0,3 bathroom,1.0,2023.0,Inner,Cash,October Plaza Compound,B(Compound),8600000.0,47513.81,without,Own,
4.0,4 bathroom,1.0,2025.0,Outer,Cash,جنوب الاكاديميه (ز),B(Compound),14000000.0,35000.0,superlux,Own,
3.0,2 bathroom,6.0,1994.0,Outer,Cash,لوران – شارع,C(BASICS),6750000.0,43548.39,superlux,Own,
3.0,2 bathroom,2.0,2029.0,Outer,Installments,كمبوند كوي,B(Compound),8085000.0,49000.0,without,Investment,17278000.0
3.0,2 bathroom,2.0,2018.0,Outer,Cash,كمبوند الباتيو أورو,B(Compound),9000000.0,52631.58,without,Own,
3.0,2 bathroom,3.0,2028.0,Inner,Installments,كمبوند كوي,B(Compound),6208000.0,48500.0,without,Investment,13777000.0
3.0,3 bathroom,3.0,2025.0,Inner,Cash,Madinaty,B(Compound),11500000.0,69696.97,superlux,Own,
3.0,3 bathroom,3.0,2028.0,Inner,Installments,El Sheikh Zayed,C(BASICS),13239517.0,78340.34,superlux,Investment,27967000.0
2.0,2 bathroom,4.0,2026.0,Inner,Installments,Zed Sheikh Zayed,B(Compound),7800000.0,70909.09,superlux,Own,
3.0,3 bathroom,3.0,2028.0,Inner,Cash or Installments,Address Home 2,C(BASICS),6330000.0,31969.7,without,Investment,10134000.0
5.0,3 bathroom,4.0,2010.0,Outer,Cash,El Sultan Hussein,B(Compound),15000000.0,60000.0,superlux,Own,
3.0,3 bathroom,2.0,2024.0,Outer,Cash or Installments,كمبوند أب تاون,B(Compound),3470000.0,20411.76,without,Own,
2.0,2 bathroom,2.0,2028.0,Inner,Installments,El Sheikh Zayed,C(BASICS),9682000.0,77456.0,superlux,Investment,18094000.0
2.0,1 bathroom,3.0,2020.0,Outer,Cash,مدينة الاسماعيلية,C(BASICS),1300000.0,15116.28,superlux,Own,
3.0,3 bathroom,1.0,2007.0,Outer,Cash,El,C(BASICS),6000000.0,21818.18,superlux,Own,
4.0,3 bathroom,3.0,2025.0,Inner,Cash or Installments,Midtown Condo Compound,B(Compound),4551000.0,21671.43,without,Own,
3.0,2 bathroom,4.0,2024.0,Outer,Cash or Installments,Jasmine Gardens Compound,B(Compound),3210000.0,20062.5,semi,Own,
2.0,2 bathroom,1.0,2020.0,Outer,Cash,شارع الإسراء,C(BASICS),6000000.0,46153.85,superlux,Own,
2.0,2 bathroom,5.0,2025.0,Inner,Cash,Phase 9,C(BASICS),5600000.0,56565.66,superlux,Own,
3.0,3 bathroom,1.0,2007.0,Outer,Cash,El,C(BASICS),7000000.0,25454.55,superlux,Own,
2.0,2 bathroom,2.0,2013.0,Outer,Cash,Grand City Compound,B(Compound),3700000.0,28461.54,superlux,Own,
